,Unnamed: 0,PARENT
1481,"Department of Surgery, Yonsei University College of Medicine, Seoul, Republic of Korea.",Yonsei University]KR
1653,"Department of Family Medicine, Kangbuk Samsung Hospital, School of Medicine, Sungkyunkwan University, Seoul, South Korea.",Sungkyunkwan University]KR
1665,"Total Healthcare Center, Kangbuk Samsung Hospital, School of Medicine, Sungkyunkwan University, Seoul, South Korea",Sungkyunkwan University]KR
1674,"Department of Internal Medicine, Gwangmyeong Hospital, Chung-Ang University, Gyeonggi-do, South Korea",Chung-Ang University]KR
1851,"Department of Surgery, Korea University Medical Center, Anam Hospital, Seoul, South Korea.",Korea University]KR
1909,"Department of Internal Medicine, Yonsei University Wonju College of Medicine, Wonju, Republic of Korea.",Yonsei University]KR
1942,"Division of HBP Surgery, Department of Surgery, Seoul National University, College of Medicine, Seoul, Korea.",Seoul National University]KR
2034,"Department of Clinical Research Design & Evaluation, SAIHST, Sungkyunkwan University, Seoul, South Korea. Electronic address: sh703.yoo@gmail.com.",Sungkyunkwan University]KR
2108,"The Research Institute for Transplantation, Yonsei University College of Medicine, Seoul, Republic of Korea. Electronic address: laplaine@yuhs.ac.",Yonsei University]KR
2423,"Department of Surgery, Seoul National University College of Medicine, Seoul, Republic of Korea.",Seoul National University]KR
2512,"Department of Internal Medicine, Heukseok Hospital, Chung-Ang University, Seoul, Korea",Chung-Ang University]KR
2741,"Graduate School of Medical Science and Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea.",Korea Advanced Institute of Science and Technology]KR
2822,"Division of Nephrology, Department of Internal Medicine, Kangbuk Samsung Hospital, School of Medicine, Sungkyunkwan University, Seoul, South Korea.",Sungkyunkwan University]KR
2890,"Department of Internal Medicine, College of Medicine, Seoul National University, Seoul, Korea. Electronic address: jungpyolee@snu.ac.kr.",Seoul National University]KR
3107,"Department of Surgery, Yonsei University College of Medicine, Seoul, Republic of Korea",Yonsei University]KR
3317,"Department of Internal Medicine, College of Medicine, Chung-Ang University, Seoul, Korea.",Chung-Ang University]KR
3334,"Department of Pediatrics, Seoul National University College of Medicine, Seoul, South Korea.",Seoul National University]KR
3366,"Hanyang University Hospital for Rheumatic Diseases and Hanyang University Institute for Rheumatology Research, Seoul, Republic of Korea.",Hanyang University]KR
3468,"Department of Internal Medicine, Seoul National University Hospital Seoul, Korea",Seoul National University]KR
3631,"Division of Hepatobiliary Surgery and Liver Transplantation, Department of Surgery, Asan Medical Center, Seoul, South Korea.",University of Ulsan]KR
3671,"Department of Internal Medicine, Seoul National University Bundang Hospital, Gyeonggi-do, Korea.",Seoul National University]KR
3728,"Division of Nephrology, Department of Internal Medicine, Ulsan University Hospital, University of Ulsan College of Medicine, Ulsan, Korea.",University of Ulsan]KR
3761,"Department of Occupational and Environmental Medicine, Kangbuk Samsung Hospital, School of Medicine, Sungkyunkwan University, Seoul, South Korea",Sungkyunkwan University]KR
3956,"Total Healthcare Center, Kangbuk Samsung Hospital, School of Medicine, Sungkyunkwan University, Seoul, South Korea.",Sungkyunkwan University]KR
3978,"Department of Internal Medicine, School of Medicine, Kyungpook National University, Daegu, Korea.",Kyungpook National University]KR
4327,"Department of Surgery, Boramae Medical Center, Seoul, Korea.",Seoul National University]KR
34,"Unit of Infectious Diseases, Division of General Pediatrics, Department of Pediatrics, Gynecology and Obstetrics, Geneva University Hospitals and University of Geneva, Geneva, Switzerland.",University of Geneva]CH
232,"Division of Infectious Diseases, University Hospital of Vaud, Lausanne, Switzerland.",University of Lausanne]CH
244,"Department of Visceral and Transplantation Surgery, University Hospital Zürich, Zürich, Switzerland. Electronic address: bostjan.humar@usz.ch.",University of Zürich]CH
301,"Swiss Pediatric Liver Centre, Division of Pediatric Specialties, Department of Pediatrics, Gynecology and Obstetrics, University Hospitals Geneva and University of Geneva, Geneva, Switzerland.",University of Geneva]CH
360,"Roche Diagnostics International, Rotkreuz, Switzerland.",Roche AG]CH
415,"University Hospital Zurich, Zürich, Switzerland.",University of Zürich]CH
463,"Department of Surgery and Transplantation, Swiss HPB Center, University Hospital Zurich, Zürich, Switzerland.",University of Zürich]CH
532,"Institute of Nursing Science, Department of Public Health, University of Basel, Switzerland.",University of Basel]CH
630,"Clinic for Transplantation Immunology and Nephrology, University Hospital Basel, Basel, Switzerland.",University of Basel]CH
751,"Division of Infectious Diseases and Hospital Epidemiology, University Hospital of Zurich, Switzerland.",University of Zürich]CH
934,"Department of Plastic Surgery and Hand Surgery, University Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
967,"Department of Visceral and Transplantation Surgery, University Hospital Zürich, Zürich, Switzerland.",University of Zürich]CH
1091,"Department of Cell Physiology and Metabolism, University of Geneva, Geneva, Switzerland.",University of Geneva]CH
1115,"Department of Clinical Research, University Hospital Basel, University of Basel, Basel, Switzerland.",University of Basel]CH
1406,"Division of Child and Adolescent Surgery, Department of Pediatrics, Gynecology, and Obstetrics, Geneva University Hospitals, University of Geneva, 1205 Geneva, Switzerland.",University of Geneva]CH
1607,"Unit of Immunology and Vaccinology, Division of General Pediatrics, Department of Pediatrics, Gynecology and Obstetrics, Geneva University Hospitals and University of Geneva, Geneva, Switzerland. Electronic address: geraldine.blanchardrohner@hcuge.ch.",University of Geneva]CH
1794,"Department of Research and Education, Lausanne University Hospital and University of Lausanne, Lausanne, Switzerland.",University of Lausanne]CH
1846,"Calciscon AG, Bern Nidau, Switzerland.",Calciscon AG]CH
1964,"Pharma Development Clinical Science, F. Hoffmann-La Roche Ltd, Basel, Switzerland.",Roche AG]CH
2008,"Transplant Infectious Diseases Unit, Division of Infectious Diseases, Geneva University Hospitals, Geneva, Switzerland.",University of Geneva]CH
2028,"Department of Surgery and Transplantation, University Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
2036,"Division of Infectious Diseases and Hospital Epidemiology, University Hospital of Basel, Basel, Switzerland.",University of Basel]CH
2038,"Division of Nephrology, University Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
2124,"Department of Endocrinology, Diabetes, and Metabolism, University Hospital Basel, Basel, Switzerland.",University of Basel]CH
2183,"Institute of Pathology, University Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
2216,"Calciscon AG, Biel, Switzerland",Calciscon AG]CH
2252,"CSL Vifor, Glattbrugg, Switzerland.",CSL]AU
2379,"Pediatric Platform for Clinical Research, Department of Pediatrics, Gynecology, and Obstetrics, Geneva University Hospitals, University of Geneva, 1205 Geneva, Switzerland.",University of Geneva]CH
2593,"Pharmacometrics, Novartis, Basel, Switzerland.",Novartis AG]CH
2633,"Swiss Pediatric Liver Center, Pediatric Gastroenterology, Hepatology and Nutrition Unit, Department of Pediatrics, Gynecology and Obstetrics, Geneva University Hospitals and University of Geneva, Geneva, Switzerland.",University of Geneva]CH
2654,"CSL-Vifor, Glattbrugg, Switzerland.",CSL]AU
2815,"Gastroenterology, Hepatology and Nutrition Unit, Division of Pediatric Specialties, Department of Pediatrics, Gynecology, and Obstetrics, Geneva University Hospitals, University of Geneva, 1205 Geneva, Switzerland",University of Geneva]CH
2887,"Institute of Anatomy, Faculty of Medicine, University of Zurich, Zurich, Switzerland.",University of Zürich]CH
3046,"Clinical Trial Unit, Centre Hospitalier Universitaire Vaudois, Lausanne, Switzerland.",University of Lausanne]CH
3199,"Department of Surgery and Transplantation, Swiss HPB Centre, University Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
3211,"University Department of Geriatric Medicine, Felix Platter Hospital, Basel, Switzerland.",Felix Platter]CH
3238,"Centre de Recherche Clinique (CRC), Lausanne University Hospital, Lausanne, Switzerland.",University of Lausanne]CH
3344,"Department of Infectious Diseases, Inselspital, Bern University Hospital, University of Bern, Bern, Switzerland.",University of Bern]CH
3418,"Department of Pathology, University Hospital Basel, Basel, Switzerland.",University of Basel]CH
3463,"Department of Surgery, Universitets Hospital Zurich, Zurich, Switzerland.",University of Zürich]CH
3542,"Department of Clinical Research, SOCAR Research SA, Nyon, Switzerland.",SOCAR Research]CH
3691,"Division of Infectious Diseases, Cantonal Hospital St Gallen, St Gallen, Switzerland.",Cantonal Hospital St Gallen]CH
3808,"University Clinic for Visceral Surgery and Medicine and Hepatology, Department of BioMedical Research, University of Berne, Berne, Switzerland.",University of Bern]CH
3940,"Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland.",University of Geneva]CH
4063,"Department of Nephrology and Hypertension, Department of Medicine, Centre hospitalier universitaire Vaudois, Lausanne, Switzerland.",University of Lausanne]CH
4077,"Department of Dermatology, University Hospital of Zurich, Switzerland.",University of Zürich]CH
4112,"Department of Cardiology, University Heart Center, University Hospital Zürich and University of Zürich, Zürich, Switzerland.",University of Zürich]CH
4254,"Institute for Clinical Chemistry, University Hospital Zürich, Zürich, Switzerland.",University of Zürich]CH
17,"Ludwig Boltzmann Institute for Osteology at the Hanusch Hospital of OEGK and AUVA Trauma Centre Meidling, 1st Medical Department, Hanusch Hospital, Vienna, Austria.",Hanusch Hospital]AT
152,"Department of Dermatology, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
757,"Department of Urology, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
1031,"Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
1174,"Department of Clinical Pharmacology, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
1194,"Universitätsklinik für Kinder- und Jugendheilkunde, Medizinische Universität Wien, Vienna, Austria.",Medizinische Universität Wien]AT
1340,"Department of Pathology, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
1583,"Division of Transplantation, Department of General Surgery, Medical University of Vienna, Vienna, Austria. Electronic address: thomas.wekerle@meduniwien.ac.at.",Medical University of Vienna]AT
1835,"Clinical Division of Nephrology and Dialysis , Department of Internal Medicine III , Medical University of Vienna, Vienna , Austria.",Medical University of Vienna]AT
2213,"Boehringer Ingelheim RCV GmbH and Co. KG, Vienna, Austria.",Boehringer Ingelheim KG]DE
2278,"Division of Nephrology and Dialysis, Department of Internal Medicine III, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
2351,"Department of Surgery, Division of Visceral Surgery, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
2407,"Department of Physiology and Pathophysiology, Johannes Kepler University Linz, Linz, Austria.",Johannes Kepler University]AT
2500,"Department of Surgery, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
2540,"Medical University of Innsbruck, Institute of Genetic Epidemiology, Innsbruck, Austria.",Medical University of Innsbruck]AT
2645,"Department of Blood Group Serology and Transfusion Medicine, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
2696,"Division of Nephrology and Dialysis, Department of Medicine III, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
3229,"Division of Transplantation, Department of General Surgery, Medical University of Vienna, Vienna, Austria.",Medical University of Vienna]AT
3447,"Department of Internal Medicine IV, Nephrology and Hypertension, Medical University Innsbruck, Innsbruck, Austria.",Medical University of Innsbruck]AT
1443,"Department of Medicine, Auckland University, Auckland, New Zealand.",University of Auckland]NZ
1527,"Eastern Institute of Technology, Napier, New Zealand.",Eastern Institute of Technology]NZ
1761,"Department of Pediatric Gastroenterology, Starship Child Health, University of Auckland, Auckland, New Zealand.",University of Auckland]NZ
2011,"Middlemore Hospital, Otahuhu, Auckland, New Zealand.",University of Auckland]NZ
2087,"Biochemistry Department, University of Otago, Dunedin, South Island, New Zealand.",University of Otago]NZ
2214,"Department of Renal Medicine, Auckland City Hospital, Auckland, New Zealand",University of Auckland]NZ
2791,"Department of Medicine, University of Otago, Christchurch, New Zealand.",University of Otago]NZ
334,"School of Psychology, Universidad Panamericana, Benito Juárez, Mexico City, Mexico.",Universidad Panamericana]MX
636,"National Medical Science and Nutrition Institute Salvador Zubirán, Mexico City, Mexico.",Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán]MX
904,"Department of Nephrology, Instituto Nacional de Cardiología Ignacio Chávez, Mexico City, Mexico.",Instituto Nacional de Cardiología Ignacio Chávez]MX
1431,"Unidad de Investigación UNAM-INCICH, Instituto Nacional de Cardiología Ignacio Chávez and Instituto de Investigaciones Biomédicas, Universidad Nacional Autónoma de México, Mexico City, Mexico.",Instituto Nacional de Cardiología Ignacio Chávez]MX
