,Unnamed: 0,PARENT
3888,"Department of Surgery, University of Pennsylvania, Philadelphia, Philadelphia, USA.",University of Pennsylvania]US
3889,"California State University at Northridge, Northridge, California.",California State University]US
3890,"Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, California, USA.",University of California]US
3891,"Division of Rheumatology and Clinical Immunology, University of Alabama, Birmingham, Alabama.",University of Alabama]US
3893,"Department of Surgery, University of California, Davis, School of Medicine, Sacramento, California, USA.",University of California]US
3896,"Division of Gastroenterology, Department of Medicine, University of Washington, Seattle, WA.",University of Washington]US
3897,"Division of Allergy and Infectious Diseases, Department of Medicine, University of Washington, Seattle, Washington, USA.",University of Washington]US
3899,"Division of Nephrology, Wexner Medical Center, The Ohio State University, Columbus, Ohio",Ohio State University]US
3909,"Department of Laboratory Medicine and Pathology, University of Minnesota, Minneapolis, Minnesota.",University of Minnesota]US
3910,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York.",Mount Sinai]US
3912,"Saint Louis University Transplant Center, SSM Health Saint Louis University Hospital, St. Louis, Missouri, USA.",Saint Louis University]US
3913,"Division of Nephrology and Hypertension, Department of Internal Medicine, University of Utah School of Medicine, Salt Lake City, UT.",University of Utah]US
3914,"North Florida/South Georgia Veteran Healthcare System, Gainesville, Florida.",VA Health Systems Research]US
3916,"Department of Medicine, Division of Cardiology, Columbia University Irving Medical Center, Columbia University, New York, New York, USA.",Columbia University]US
3921,"Division of Cardiovascular Medicine, Stanford University School of Medicine, Palo Alto, California, USA",Stanford University]US
3922,"Department of Surgery,The Ohio State University Wexner Medical Center,Columbus,Ohio,USA.",Ohio State University]US
3924,"Division of Nephrology, Department of Medicine, Vagelos College of Physicians & Surgeons, Columbia University, New York, New York, USA.",Columbia University]US
3927,"Division of Precision Medicine, Department of Medicine, New York University, New York, New York.",New York University]US
3929,"Tuberculosis Control Branch, California Department of Public Health, Richmond, California, USA",California Health and Human Services Agency]US
3931,"University of Vermont Larner College of Medicine, Burlington, Vermont.",University of Vermont]US
3932,"New England Geriatric Research Education and Clinical Center, VA Boston Healthcare System, Boston, Massachusetts.",VA Health Systems Research]US
3933,"University of Michigan Medical School, Office of Research, Ann Arbor, MI.",University of Michigan]US
3934,"Division of Digestive Health and Liver Diseases, School of Medicine, University of Miami, Miami, Florida.",University of Miami]US
3937,"Division of Transplant Surgery, Department of Surgery, University of California San Francisco, San Francisco, California, USA.",University of California]US
3938,"Atlantic Dialysis Management Services, New York, New York.",Atlantic Dialysis Management Services Inc]US
3939,"Division of Public Health Sciences, Fred Hutchinson Cancer Center, Seattle, Washington.",Fred Hutchinson]US
3941,"Division of General Internal Medicine, Department of Medicine, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Harvard University]US
3943,"Division of Nephrology, Department of Medicine, Duke Clinical Research Institute, Duke University School of Medicine, Durham, North Carolina.",Duke University]US
3945,"Division of Nephrology, School of Medicine, Stanford University, Palo Alto, California",Stanford University]US
3947,"Division of Pediatric Nephrology, Hypertension, Pheresis, St. Louis Children's Hospital, Washington University in St. Louis, St. Louis, Missouri.",Washington University in St. Louis]US
3948,"Division of Nephrology, Columbia University Irving Medical Center, New York, NY, 10032, USA.",Columbia University]US
3949,"Barbara T. Murphy Division of Nephrology, Department of Medicine, Icahn School of Medicine at the Mount Sinai Hospital, New York, New York.",Mount Sinai]US
3950,"Department of Medicine, Division of Nephrology, University of California San Francisco, San Francisco, CA.",University of California]US
3952,"Tuberculosis Control Branch, California Department of Public Health, Richmond, California, USA.",California Health and Human Services Agency]US
3953,"Division of Endocrinology, Department of Pediatrics, and Stanford Diabetes Research Center, Stanford School of Medicine, Palo Alto, California.",Stanford University]US
3954,"University of Michigan Medical School, Ann Arbor, Michigan. Electronic address: eric.young@arborresearch.org.",University of Michigan]US
3957,"Division of Pediatric Nephrology, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
3959,"Divisions of Pediatric and Adult Nephrology, University of Minnesota, Minneapolis, Minnesota.",University of Minnesota]US
3962,"Department of Medicine, University of California San Francisco, San Francisco, California.",University of California]US
3963,"Division of Nephrology, Department of Internal Medicine, University of Michigan, Ann Arbor, MI",University of Michigan]US
3964,"University of Minnesota Medical Center, Minneapolis, Minnesota, USA.",University of Minnesota]US
3965,"Division of Nephrology, University of Michigan, Ann Arbor, MI.",University of Michigan]US
3966,"Department of Population and Data Sciences, University of Texas Southwestern Medical Center, Dallas, TX.",University of Texas]US
3968,"Division of Nephrology, Hypertension and Renal Transplantation, University of Florida, Gainesville, Florida.",University of Florida]US
3969,"External Relations and Patient Engagement, Division of Nephrology, Department of Medicine, Kidney Research Institute and Center for Dialysis Innovation, University of Washington, Seattle, Washington.",University of Washington]US
3970,"Division of Infectious Diseases, Mayo Clinic, Scottsdale, AZ.",Mayo Clinic]US
3971,"Department of Surgery, Division of Transplant Surgery, Hospital of the University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3972,"Department of Medicine, Hospital of the University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3975,"Department of Pharmacy, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
3979,"Labcorp Drug Development, Princeton, New Jersey",Labcorp Inc]US
3980,"Bayer Pharmaceuticals, Cambridge, Massachusetts.",Bayer Inc]Germany
3981,"Renal, Electrolyte, and Hypertension Division, Perelman School of Medicine, The University of Pennsylvania, Philadelphia, Pennsylvania.",University of Pennsylvania]US
3982,"Departments of Occupational Therapy and Community Health, Tufts University, Medford, Massachusetts.",Tufts University]US
3985,"Division of Pediatric Nephrology, Cincinnati Children's Hospital Medical Center, University of Cincinnati, Cincinnati, Ohio.",University of Cincinnati]US
3987,"Yale School of Medicine, Yale University, New Haven, Connecticut.",Yale University]US
3988,"Hillman Center for Pediatric Transplantation, UPMC Children's Hospital of Pittsburgh, Pittsburgh, PA.",University of Pittsburgh]US
3989,"Department of Medicine, Weill Cornell Medical College, New York, NY.",Cornell University]US
3990,"Division of Nephrology , Department of Medicine , Columbia University , New York, New York.",Columbia University]US
3991,"Department of Population Health Sciences, Geisinger, Danville, Pennsylvania.",Geisinger Health]US
3993,"Division of Hematology-Oncology, Department of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, USA.",University of Pennsylvania]US
3994,"Division of General Internal Medicine, Department of Medicine, Duke University, Duke University, Durham, NC, USA.",Duke University]US
3996,"Durham Veterans Affairs Geriatric Research Education and Clinical Center, Durham Veterans Affairs Medical Center, Durham, North Carolina.",VA Health Systems Research]US
3997,"Department of Pharmacy, Texas Children's Hospital, Houston, Texas, USA.",Baylor College of Medicine]US
3999,"National Institute of Diabetes and Digestive and Kidney Diseases, Bethesda, Baltimore, Maryland.",National Institutes of Health]US
4007,"Department of Surgery, University of Maryland Transplant Center, Baltimore, MD.",University of Maryland]US
4008,"University of Virginia Health, Charlottesville, Virginia. Electronic address: sk4yp@virginia.edu.",University of Virginia]US
4010,"Division of Nephrology , Department of Medicine , University of Washington , Seattle , Washington.",University of Washington]US
4011,"Kidney/Pancreas Transplant Center, Dell Seton Medical Center, University of Texas at Austin, Austin, Texas, USA.",University of Texas]US
4012,"Division of Developmental and Behavioral Health, Children's Mercy Kansas City, Kansas City, Missouri.",University of Kansas]US
4015,"Renal Section, Boston University Chobanian and Avedisian School of Medicine, Boston, Massachusetts.",Boston University]US
4018,"Department of Surgery, University of Maryland Medical Center, Baltimore, Maryland.",University of Maryland]US
4019,"Health Services Research Center, Emory University School of Medicine, Atlanta, Georgia, USA.",Emory University]US
4021,"Department of Epidemiology and Biostatistics, University of California-San Francisco, San Francisco, California, USA.",University of California]US
4028,"Health Services Research Center, Emory University School of Medicine, Atlanta, Georgia, USA",Emory University]US
4029,"Department of Radiation Oncology, Dana-Farber Cancer Institute, Boston, Massachusetts, USA. Electronic address: lcontrerasruiz15@gmail.com.",Harvard University]US
4032,"Division of Renal Medicine, Department of Medicine, School of Medicine, Emory University, Atlanta, Georgia.",Emory University]US
4033,"Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Johns Hopkins University School of Medicine, Baltimore, Maryland",Johns Hopkins University]US
4034,"Clinical Research Division, Fred Hutchinson Cancer Center, Seattle, Washington, USA. Electronic address: jahill3@fredhutch.org.",Fred Hutchinson]US
4035,"Baylor Scott & White Annette C. and Harold C. Simmons Transplant Institute, Baylor University Medical Center, Dallas, Texas, USA",Baylor Scott & White Health]US
4042,"Division of Transplantation, Department of Surgery, University of Wisconsin, Madison, WI.",University of Wisconsin]US
4043,"Division of Pharmacoepidemiology and Pharmacoeconomics, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, Massachusetts.",Harvard University]US
4044,"Division of Nephrology, Weill Medical College of Cornell University, New York, New York.",Cornell University]US
4045,"Department of Epidemiology and Surgery, University of Alabama at Birmingham, Birmingham, AL.",University of Alabama]US
