,Unnamed: 0,LOC_SET
3265,"Department of Dermatology, the First Affiliated Hospital of Chongqing Medical University, Chongqing, People's Republic of China. Electronic address: jiangyuxin01@qq.com.","{'Chongqing', 'Hospital', ""People's Republic of China"", 'qq'}"
3266,"Duke University Medical Center and Durham Veterans Affairs Health Care System, Durham, North Carolina.","{'North Carolina', 'Durham', 'Duke University Medical Center', 'Durham Veterans Affairs Health Care System'}"
3267,"4th Surgery Unit, Regional Hospital Treviso, University of Padua, DISCOG, Padua, Italy. Electronic address: mi6le@libero.it.","{'Italy', 'Regional Hospital Treviso', 'Padua'}"
3268,"Department of Medicine/Nephrology, University of Illinois, Chicago, Illinois","{'Illinois', 'Chicago'}"
3269,"Department of Psychiatry and Behavioral Sciences, University of California, San Francisco, California, USA.","{'California', 'San Francisco', 'USA'}"
3270,"Department of Family and Community Medicine, University of Toronto, Toronto, Ontario, Canada","{'Ontario', 'Canada'}"
3271,"Department of Medicine, John Hopkins University, Baltimore, Maryland.","{'Maryland', 'Baltimore'}"
3272,"Department of Nephrology, AURA Plaisance, Paris, France.","{'France', 'Paris'}"
3273,"Nephrology Unit Florence 1, Santa Maria Annunziata Hospital, Bagno a Ripoli, Florence, Italy.","{'Italy', 'Santa Maria Annunziata Hospital', 'Florence', 'Bagno a Ripoli'}"
3274,"Department of Medicine, University of Ottawa, Ottawa, Ontario, Canada.","{'Ontario', 'Ottawa', 'Canada'}"
3275,"Chikuseikai Munakata Clinic, Tokyo, Japan.","{'Tokyo', 'Japan', 'kata Clinic'}"
3276,"Université de Caen Normandie. Caen, France.","{'France', 'Caen'}"
3277,"and Clinical Center for Pediatric Liver Transplantation, Capital Medical University, Beijing, China.","{'Beijing', 'China'}"
3278,"Gastroenterology Surgical Center, Department of Surgery, Mansoura University, Mansoura, Egypt.","{'Egypt', 'Mansoura'}"
3279,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Bergamo, Italy.","{'Italy', 'Bergamo'}"
3280,"Department of Medicine, Division of Nephrology, University of Alberta, Edmonton, Alberta, Canada.","{'Alberta', 'Edmonton', 'Canada'}"
3281,"Departments of Medicine and Surgery, University of California, San Francisco, California.","{'California', 'San Francisco'}"
3282,"Department of Medicine, Emory University, Atlanta, GA.","{'GA', 'Atlanta'}"
3283,"Center for Cardiovascular Research, Division of Cardiology, Department of Medicine, Washington University School of Medicine, St. Louis, MO.","{'MO', 'St. Louis', 'Medicine'}"
3284,"Department of Cardiovascular Sciences, KU Leuven, Leuven, Belgium","{'Belgium', 'Leuven'}"
3285,"Section of Cardiology, Department of Medicine, University of Chicago, Chicago, Illinois.","{'Illinois', 'Chicago'}"
3286,"Population Health Research Institute, Hamilton.",{'Hamilton'}
3287,"Division of General Surgery, Department of Surgery, Faculty of Medicine & Dentistry, University of Alberta, Edmonton, Alberta, Canada","{'Alberta', 'Edmonton', 'Canada'}"
3288,"Division of Kidney, Urologic, and Hematologic Diseases, National Institute of Diabetes and Digestive and Kidney Diseases, Bethesda, Maryland.","{'Maryland', 'Bethesda'}"
3289,"Centre for Mental Health, University Health Network and Department of Psychiatry, University of Toronto, Toronto, Ontario, Canada.","{'Ontario', 'Canada', 'Toronto'}"
3290,"Department of Agricultural Chemistry, Soil Science and Microbiology, University of Cordoba, Cordoba, Spain","{'Cordoba', 'Spain'}"
3291,"Centro di Ricerche Cliniche per le Malattie Rare ""Aldo e Cele Daccò"", Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Bergamo, Italy.","{'Italy', 'Bergamo'}"
3292,"Department of Clinical and Molecular Medicine, Faculty of Medicine, Norwegian University of Science and Technology, Trondheim, Norway","{'Trondheim', 'Norway'}"
3293,"The American Association of Kidney Patients, Tampa, Florida.","{'Florida', 'Tampa'}"
3294,"Department of Surgery and Perioperative Care, Dell Medical School, University of Texas at Austin, Austin, Texas.","{'Dell Medical School', 'Austin', 'Texas'}"
3295,"Dell Medical School, The University of Texas at Austin, Austin, TX.","{'TX', 'Austin', 'Medical'}"
3296,"Pediatric Gastroenterology and Hepatology, University Hospital Tübingen, Tübingen, Germany.","{'Germany', 'Tübingen', 'University Hospital Tübingen'}"
3297,"Department of Nephrology and Hypertension, Kawasaki Medical School, Kurashiki, Okayama, Japan.","{'Kawasaki Medical School', 'Japan', 'Kurashiki', 'Okayama'}"
3298,"Department of Medicine, Division of Nephrology and Hypertension, Vanderbilt University Medical Center, Nashville, Tennessee.","{'Nashville', 'Tennessee', 'Vanderbilt University Medical Center'}"
3299,"Department of Nephrology, Fresenius Medical Care Sevices, Barcelona, Spain.","{'Barcelona', 'Spain'}"
3300,"Division of Nephrology, Department of Medicine, University Health Network-Toronto General Hospital, Toronto, Ontario, Canada.","{'University Health Network-Toronto General Hospital', 'Ontario', 'Canada.', 'Toronto', 'Medicine'}"
3301,"Scientific Direction Infectious Diseases in Humans, Sciensano, Brussels, Belgium.","{'Brussels', 'Belgium'}"
3302,"Faculty of Medicine, Laiko General Hospital, University of Athens, Athens, Greece.","{'Athens', 'Greece', 'Laiko General Hospital'}"
3303,"Division of Nephrology, School of Medicine, Indiana University, and Richard L. Roudebush Veteran Affairs Medical Center, Indianapolis, Indiana.","{'Indiana', 'Richard L. Roudebush Veteran Affairs Medical Center', 'Indianapolis'}"
3304,"University Medical Center Groningen, Department of Cardiology, Groningen, The Netherlands.","{'The Netherlands', 'Groningen'}"
3305,"Nephrology Department, Hospital de Niños ""Superiora Sor Maria Ludovica,"" La Plata, Argentina.","{'Superiora Sor Maria Ludovica', 'Argentina', 'Niños', 'La Plata', 'Hospital'}"
3306,"Department of Epidemiology and Biostatistics, Drexel University Dornsife School of Public Health, Philadelphia, PA.","{'Philadelphia', 'PA'}"
3307,"Division of Nephrology & Hypertension, Mayo Clinic College of Medicine and Science, Rochester, Minnesota.","{'Minnesota', 'Rochester'}"
3308,"Program in Transplantation, University of Maryland Medical Center, University of Maryland School of Medicine, Baltimore, MD.","{'University of Maryland Medical Center', 'MD', 'Baltimore', 'University', 'land School of Medicine'}"
3309,"Centro de Investigación Biomédica en Red de Enfermedades Infecciosas (CIBERINFEC), Instituto de Salud Carlos III, Madrid, Spain.","{'Madrid', 'Spain'}"
3310,"Institute of Transplant Medicine, Tianjin First Central Hospital, Nankai University, Tianjin, China.","{'Tianjin First Central Hospital', 'China', 'Tianjin'}"
3311,"Perelman School of Medicine University of Pennsylvania, Philadelphia, Pennsylvania.","{'Philadelphia', 'lman School', 'Pennsylvania', 'Medicine'}"
3312,"Division of Transplant Surgery, Medical College of Wisconsin, Milwaukee, Wisconsin, USA.","{'Wisconsin', 'Milwaukee', 'USA'}"
3313,"INSERM UMR 970, Paris Cardiovascular Research Center. Paris, France.","{'France', 'Paris'}"
3314,"Clinical Trial Support, Sunnybrook Research Institute, Toronto, Ontario, Canada.","{'Ontario', 'Canada', 'Toronto'}"
3315,"Department of Nephrology, CH Edouart Heriot, Lyon, France.","{'France', 'Lyon'}"
3316,"Centre for Kidney Research and Innovation, Academic Unit for Translational Medical Sciences, School of Medicine, University of Nottingham, Nottingham",{'Nottingham'}
3317,"Department of Internal Medicine, College of Medicine, Chung-Ang University, Seoul, Korea.","{'Korea', 'Seoul'}"
3318,"INSERM U1151. Paris, France. Electronic address: marie.courbebaisse@aphp.fr.","{'France', 'Paris'}"
3319,"University of Oxford, Nuffield Department of Surgical Sciences and the Oxford Transplant Centre, Oxford, UK.","{'UK', 'Oxford'}"
3320,"Department of Hepatobiliary Surgery, the First Affiliated Hospital of Chongqing Medical University, Chongqing, People's Republic of China. Electronic address: dadi_peng@163.com.","{'First Affiliate', 'Hospital', ""People's Republic of China"", 'Chongqing', 'ngqing'}"
3321,"Division of Blood and Marrow Transplantation, Department of Pediatrics, Masonic Cancer Center, University of Minnesota, Minneapolis, Minnesota, USA.","{'Masonic Cancer Center', 'Minneapolis', 'Minnesota', 'USA'}"
3322,"Information Technology Department, Institute for Clinical and Experimental Medicine, Prague, Czech Republic.","{'Czech Republic', 'Prague'}"
3323,"Department of Internal Medicine, CHU Limoges, Limoges, France.","{'France', 'moges', 'Limoges'}"
3324,"Department of Surgery, University of Cambridge, and Cambridge NIHR Biomedical Research Centre, Cambridge, UK. Electronic address: ks10014@cam.ac.uk.","{'Cambridge', 'UK'}"
3325,"Columbia Center for Translational Immunology, Columbia University Medical Center, New York City, New York City, USA.","{'Columbia', 'New York City', 'USA', 'Columbia University Medical Center'}"
3326,"Division of Endocrinology, Diabetes and Metabolism, Department of Medicine, Hospital of the University of Pennsylvania, Philadelphia, Philadelphia, USA.","{'Philadelphia', 'Hospital', 'USA'}"
3327,"Department of Surgery, University of Cincinnati College of Medicine, Cincinnati, Ohio, USA.","{'Ohio', 'Cincinnati', 'USA'}"
3328,"Department of Medicine, Center for Precision Medicine and Genomics, Columbia University Vagelos College of Physicians and Surgeons, New York, NY.","{'New York', 'NY'}"
3329,"Research and Development, ITB-MED AB, Stockholm, Sweden.","{'Sweden', 'Stockholm'}"
3330,"Zhejiang Provincial Key Laboratory of Pancreatic Disease, the First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China","{'i', 'China', 'Hangzhou'}"
3331,"Division of Nephrology and Kidney Research Institute, University of Washington, Seattle, Washington.","{'Seattle', 'Washington'}"
3332,"Section of Cardiology, Baylor College of Medicine, Houston, Texas.","{'Houston', 'Texas'}"
3333,"Department of Internal Medicine, GHM Grenoble, France.","{'France', 'Grenoble'}"
3334,"Department of Pediatrics, Seoul National University College of Medicine, Seoul, South Korea.","{'Seoul', 'South Korea'}"
3335,"School of Public Health, Hadassah-Hebrew University, Jerusalem, Israel.","{'Jerusalem', 'Israel'}"
3336,"Division of Infectious Diseases and Global Public Health, University of California San Diego, La Jolla, CA.","{'CA', 'La Jolla'}"
3337,"Academic Nephrology Unit, Department of Infection Immunity and Cardiovascular Disease, University of Sheffield Medical School, Sheffield, United Kingdom.","{'United Kingdom', 'Sheffield'}"
3338,"Department of Immunology, Oslo University Hospital, Rikshospitalet, Oslo, Norway.","{'Rikshospitalet', 'Norway', 'Oslo', 'Oslo University Hospital'}"
3339,"Department of Cardiology, Rigshospitalet, Copenhagen, Denmark.","{'Copenhagen', 'Denmark'}"
3340,"UPMC Hepatic and Transplantation Pathology, Pittsburgh, Pennsylvania, USA.","{'Pittsburgh', 'Pennsylvania', 'USA'}"
3341,"Department of Immunology, Leiden University Medical Center, Netherlands.","{'Leiden University Medical Center', 'Netherlands'}"
3342,"Division of Nephrology, Department of Medicine, Johns Hopkins University, Baltimore, Maryland. Electronic address: chirag.parikh@jhmi.edu.","{'Maryland', 'Baltimore'}"
3343,"Department of Population Health, University of Illinois at Chicago, Illinois, USA.","{'Illinois', 'USA'}"
3344,"Department of Infectious Diseases, Inselspital, Bern University Hospital, University of Bern, Bern, Switzerland.","{'Inselspital', 'Bern University Hospital', 'Switzerland', 'Bern'}"
3345,"Department of Internal Medicine, Division of Nephrology, University of Groningen and University Medical Center, Groningen, Groningen, the Netherlands.","{'Netherlands', 'Groningen', 'University Medical Center'}"
3346,"Nephrology Division, Massachusetts General Hospital, Boston, Massachusetts.","{'Boston', 'Massachusetts General Hospital', 'Massachusetts'}"
3347,"Department of Plastic and Reconstructive Surgery, Università degli Studi di Napoli Federico II, Napoli, Italy.","{'Italy', 'Napoli'}"
3348,"Vaccine and Infectious Disease Division, Fred Hutchinson Cancer Center, Seattle, Washington, USA","{'Seattle', 'Fred Hutchinson Cancer Center', 'USA', 'Washington'}"
3349,"Nephrology, Department of Pediatrics, Weill-Cornell Medical Center, New York, New York.","{'New York', 'Weill-Cornell Medical Center'}"
3350,"Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA.","{'Minneapolis', 'Minnesota', 'USA'}"
3351,"Welch Center for Prevention, Epidemiology, and Clinical Research, School of Medicine, Johns Hopkins University, Baltimore, Maryland.","{'Maryland', 'Baltimore'}"
3352,"Department of Epidemiology and Biostatistics, University of California-San Francisco, San Francisco, California.","{'California', 'San Francisco'}"
3353,"Department of Clinical Pharmacy and Pharmacology, University Medical Center Groningen",set()
3354,"Department of Surgery, Emory Transplant Center, Emory University School of Medicine, Atlanta, Georgia, USA.","{'Atlanta', 'Georgia', 'USA'}"
3355,"Fangshan Hospital Affiliated to Beijing University of Chinese Medicine, Beijing.","{'Beijing', 'Fangshan Hospital'}"
3356,"Biostatistics, Rho, Durham, North Carolina.","{'North Carolina', 'Rho', 'Durham'}"
3357,"ICES (formerly Institute for Clinical Evaluative Sciences), Ottawa, Ontario, Canada","{'Ontario', 'Ottawa', 'Canada'}"
3358,"Pathology Unit, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna",{'Bologna'}
3359,"Department of Clinical Epidemiology and Clinical Trial, Capital Medical University, Beijing, People's Republic of China","{'Beijing', ""People's Republic of China""}"
3360,"Shenzhen Maternity & Child Healthcare Hospital, Shenzhen.","{'Shenzhen Maternity & Child Healthcare Hospital', 'Shenzhen.'}"
3361,"Department of Infectious Diseases, Austin Health, Heidelberg, Victoria, Australia","{'Victoria', 'Australia', 'Heidelberg'}"
3362,"Eastern Health Integrated Renal Services, Eastern Health Clinical School, Monash University, Melbourne, Australia. Electronic address: kducharlet@hotmail.com.","{'Australia', 'Melbourne', 'Eastern Health', 'hotmail', 'al School'}"
3363,"Center for Transplantation Sciences, Department of Surgery, Massachusetts General Hospital, Boston, Massachusetts, USA.","{'Boston', 'Massachusetts General Hospital', 'Massachusetts', 'USA'}"
3364,"Department of Pathology, Clinical Bioinformatics Unit, Erasmus MC, University Medical Center Rotterdam, Rotterdam, The Netherlands.","{'The Netherlands', 'Rotterdam'}"
3365,"Department of Biostatistics, Epidemiology and Informatics, Center for Clinical Epidemiology and Biostatistics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania.","{'School', 'Philadelphia', 'Pennsylvania', 'Medicine'}"
3366,"Hanyang University Hospital for Rheumatic Diseases and Hanyang University Institute for Rheumatology Research, Seoul, Republic of Korea.","{'Republic of Korea', 'Seoul'}"
3367,"Department of Nephrology, The Key Laboratory for the Prevention and Treatment of Chronic Kidney Disease of Chongqing, Chongqing Clinical Research Center of Kidney and Urology Diseases, Xinqiao Hospital, Army Medical University (Third Military Medical University), Chongqing, China.","{'Xinqiao Hospital', 'Chongqing', 'China', 'q'}"
3368,"Division of Gastroenterology and Hepatology, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.","{'Philadelphia', 'PA', 'Perelman School of Medicine'}"
3369,"Department of Medicine-Quantitative Health, University of Florida College of Medicine, Florida, USA.","{'Florida', 'USA'}"
